"ID","E1","E2","E3","E4","E5","E6","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","Y"
136,766.420676196948,794.731942354719,669.737337890169,679.678895204722,401.053513710036,603.820124208955,1,1,1,0,1,0,1,0,1,1,NA,0,0,0,0,0,1,0,1,1,1,0,0,1,0,30698386920.0292
137,758.842129506259,786.294946214493,861.566125697439,669.357074534631,812.610550687804,845.482600094412,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,30763607874.9193
138,676.412010339588,943.552685270318,653.260592684127,603.41650159357,354.073469021013,672.561515175952,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,29550591302.5634
139,631.845911151326,615.585858459543,359.171995460554,589.26915637787,376.765665610358,726.086547654129,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,17809663103.9462
140,1038.11652072259,854.043364015439,655.866682409447,615.339480525894,947.104168931046,782.267188012856,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,27034892402.6657
141,779.407338949872,1099.61048813303,636.185265431254,440.248801113764,426.267406053204,983.016152751129,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,31071894058.1472
142,624.426202733786,1074.31757168294,619.567089560914,883.895953299625,619.048976772718,794.273249528163,NA,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,32171179579.4542
143,579.094379172324,1248.39153015119,535.745006810732,NA,551.274437893947,668.944798177503,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,33160095455.6337
144,885.545210591755,816.782820216341,527.899870899904,623.576559158797,604.995895263688,737.53582377474,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,31160599519.9658
145,669.746938437539,1052.52719460899,590.584986913594,415.266092415101,447.225889541187,800.825168501746,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,34585591691.473
146,510.747100208254,834.625083929671,655.667532049183,766.79579812592,508.195645316689,538.356588050243,NA,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,28534307621.917
147,1163.41849446246,645.532364031469,579.333116915958,583.738904423276,824.555828530927,623.240706428062,1,1,0,NA,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,NA,1,1,30208509976.0157
148,819.940688180894,1119.38874238618,613.130148294405,282.942290655019,893.335637212237,759.296544354475,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,25123714028.3035
149,711.804545978746,647.377598388263,520.883892211827,304.67110923094,546.646321235531,567.222845995863,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,16015885026.8004
150,898.242505510847,877.723153538184,633.919298371459,515.510691601428,555.425730845149,493.711395849039,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,25829024612.1092
151,450.845959538197,916.210752877873,612.561150202766,462.427159411577,612.734276951661,843.75252102378,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,28718337326.4165
152,918.920358738879,814.519331829348,705.903390990985,646.932626962339,892.675002421257,551.646696819016,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,14863209241.6428
153,1159.11675567723,778.814754515646,448.27862423856,571.259194503855,466.021891921986,988.960473569568,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,32476959417.3192
154,573.591005820908,394.990213536742,680.043992493725,450.442264222775,604.245430861401,693.289590995146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,23537084593.0148
155,887.641335900367,879.97622659839,610.073541425947,639.578336663081,535.282865387431,762.397799145781,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,35746021354.8072
156,794.642668966962,1024.21495100968,369.654887573536,908.135800672062,770.024268297782,651.486919297961,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,39706367344.0931
157,626.978481936129,1029.54711399932,NA,720.109742097188,569.302073600051,798.91145210753,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,25819302893.4051
158,648.730413600281,793.38090929694,746.380096742614,304.950138539246,441.057769596488,500.882797972293,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,26578986459.0523
159,845.333212897759,911.093320947908,691.988604544887,544.493270454029,544.474488445582,617.951321610434,0,1,1,0,0,0,1,1,0,0,NA,0,0,0,1,1,NA,1,1,1,1,0,1,1,0,36435231955.5712
160,554.602375939626,791.346295715225,768.639419861604,589.573505207561,569.97110767913,781.932888645662,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,33359248273.5174
161,672.116289707832,1074.55896475191,831.819692410256,715.820419260562,715.749303936247,793.972417318367,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,42277012366.2224
162,839.874787565243,955.165548458098,612.674694298596,741.389325776544,307.834505247547,728.879144687481,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,31695826951.2185
163,684.756691879636,709.353319268814,888.133192548125,539.986921802559,362.463117879933,697.494959123236,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,23279473055.7672
164,679.842389151642,761.390911934468,514.190305749107,627.290416155355,566.179184401147,585.083118075826,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,29768379785.7832
165,944.202698112128,854.58870400918,458.102683253934,412.61194902777,673.88324496418,612.906369665858,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,29130867852.6542
166,565.639102254036,1267.81033568657,715.894284102067,287.338356798003,546.436582190633,612.933501763395,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,25264825522.6661
167,920.40897013514,1038.70233584623,603.698361087956,530.702170671388,527.505171963941,728.472846137392,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,14246158889.1004
168,695.045458445364,1131.68978698512,487.531341392197,414.537761370835,503.947443986627,823.062423563893,1,1,NA,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,22379377276.3836
169,673.619333838109,962.97078619476,569.224910191227,814.33318488235,626.348383257668,596.265643392667,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,38510763992.4423
170,603.138621792532,NA,733.430756712066,606.937513421362,439.526266108925,423.307768558012,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,NA,1,1,33308935324.1652
171,764.624094911831,991.326541545544,1162.71266635861,456.227415815278,NA,611.046980428426,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,30814300172.8083
172,432.936803231027,833.537642806087,666.300064231961,627.831299799648,514.760988112374,665.100018928278,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,27693112575.8305
173,928.15059373012,774.863629067817,NA,674.489129381162,398.165956047787,731.261199858056,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,32784852613.9916
174,658.230448371792,931.300877028696,583.815504624066,522.419936340248,579.227287938558,824.397107105617,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,20339075701.4402
175,1139.33227620227,725.570498666286,611.616299002836,279.54589668552,531.772155701521,689.363086733153,0,1,NA,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,28141180987.7496
176,555.333505581394,1030.41205042387,861.50712077753,715.20347360905,716.3473334409,1003.7819144143,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,35404854079.7261
177,750.665073845637,923.255927910375,397.157484821079,363.298376289003,312.185678953623,682.879724965512,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,25491693955.1739
178,915.486595292875,735.202617381475,789.143708713944,643.531964188006,311.392904669041,568.174027288729,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,31456696533.3652
179,640.287876519239,910.050124697856,613.29025861982,487.407609963532,546.218221121402,554.218687200893,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,NA,0,0,35549761051.253
180,484.440621888003,622.253187619126,831.574451030887,433.321305803357,525.70081223778,NA,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,30727355826.7453
181,756.120817600539,893.74351219637,750.180560733567,718.243288529916,559.091164458834,753.175357766424,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,39047736555.6967
182,658.373030183338,873.242923079901,630.089779157464,602.031947326694,236.02768778546,863.313333744028,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,20501561360.1683
183,592.773021501841,977.464496268547,505.235895886953,516.312059112183,787.762446150215,966.837783160677,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,26244826950.3361
184,869.183924109,620.194811682775,304.00598856632,651.05215034638,365.945601795837,745.389439403178,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,NA
185,652.095235198008,743.959874380094,612.185008990963,378.08258839749,696.97636705559,652.08859702292,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,20451725772.4103
186,886.933641707228,803.335730365228,637.701338709931,751.115360832213,377.116244329894,558.422901470887,1,NA,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,29927134019.264
187,914.861426736042,690.90078202042,413.773796708041,663.702427973444,443.770529182763,483.948457702643,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,32864986302.6696
188,727.433034315323,816.170994290683,655.078288574461,585.568197408469,541.004365124363,870.082395654307,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,23700404753.2592
189,894.362884461187,764.333259872337,478.041770850311,426.124848649006,714.651191370945,537.313287275351,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,10645831338.751
190,716.286110712716,860.40602199997,453.661624108335,601.740599823619,597.86709650785,743.298098062618,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,15260538212.3826
191,908.619439640218,975.995009742341,454.633370805907,580.433234182601,784.989631751526,787.48610037952,1,0,NA,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,NA
192,NA,776.153042724606,660.26410180056,658.585892546333,467.974988865215,835.295509636952,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,23131165005.7732
193,789.061837932539,557.996377343589,542.844989969552,851.944066523626,464.406479126349,550.275941530448,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,27492285151.0603
194,644.687968950069,948.890426523734,700.703565597184,132.000515495591,364.116639799162,827.72880300686,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,6157875756.08667
195,605.76579437299,878.494209676545,785.635984860522,494.110155137334,622.956358120607,642.464281022974,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,24320329597.2611
196,1036.76510584322,684.763108542309,682.985086763728,552.474058089543,527.603724294722,536.257033035115,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,NA,1,1,1,1,22033319668.6654
197,637.811779515291,623.031377070541,821.392022453013,596.34785845547,429.016188471326,701.010741316997,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,16509006288.4146
198,428.651185379291,820.2724404532,776.788254881305,593.220911466361,935.018235571772,665.275443978407,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,30427336282.1376
199,569.402587382455,1115.82383210723,596.862864356799,553.253664717862,765.663974377034,784.342804812382,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,28475680404.5209
200,893.172754970073,852.225377251959,924.125461804063,390.39255566845,383.365296793346,779.264229372845,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,26913513636.3514
201,807.246080586739,938.106480067151,716.187298684372,676.919817187781,755.661057644387,768.294121390089,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,37367804485.5258
202,811.793915951956,905.937575391302,760.498786366217,492.802099353756,624.596743690454,848.202412477563,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30956649048.6096
203,1098.28358885175,897.366902309838,295.148825381285,412.82866440793,667.821274803724,490.660004536527,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,21145140029.879
204,942.810317449152,1039.57179038178,407.097408614032,243.545599517244,385.765570578793,485.1649112941,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,21218945296.3839
205,805.404993411013,991.283280829596,786.582931164053,540.408012153855,604.066498230746,566.252926736173,1,NA,1,1,0,1,0,0,1,0,0,1,0,0,0,0,NA,0,1,1,1,1,0,0,1,29509790681.378
206,986.980399539293,755.248574676933,540.94940958827,623.621718437885,527.076627202666,655.05880404735,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,35113461929.795
207,834.976806489463,975.546151979883,792.953560178033,431.469863615218,450.613913521648,753.807733685564,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,27363231047.6632
208,720.501979357403,862.790569036905,668.102718633839,516.825500499019,537.780746907786,629.152351887672,0,1,1,0,0,0,0,1,1,0,NA,0,0,1,0,1,0,0,1,0,0,0,1,0,1,16012543934.7699
209,797.156096047774,878.339782288018,464.977646292525,850.646340178086,677.867438146121,959.986200764998,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,38931582221.4693
210,877.675146264278,982.231031392271,771.518957415061,782.701521180026,456.039907518746,654.14830012072,1,NA,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,NA
211,812.458009506119,441.274605834983,614.900657939092,462.145330784196,810.20372863661,825.953325450325,1,0,0,NA,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,26340007481.345
212,979.074882593029,1004.0416448684,787.444192050162,447.767625853149,424.143377124962,357.418387745212,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,31402707514.9146
213,942.909523933589,737.625053297357,1057.41333319122,574.250057964814,483.664091564493,699.519495124625,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,42144613327.6886
214,680.163762474066,1075.72611109823,319.376753874571,506.106407160656,600.697352185079,875.194871837967,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,23307783762.8363
215,743.250987059511,989.136683286476,814.935249235264,268.788412750334,686.714020922377,822.829449810554,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,24875805035.8492
216,810.959263154295,779.090259478079,1050.14489470365,415.706405708679,641.409665071889,853.58011882555,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,NA,1,0,1,0,1,0,1,1,25339044866.6393
217,789.098368771402,1117.43631974631,649.209894552163,580.993889750222,720.527999533298,819.225976999814,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,27227331863.8138
218,NA,915.857922944633,735.026934697994,569.146468974428,678.592331232199,561.627429695523,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,30110502298.674
219,1042.98843190767,1031.35569093941,555.853768547177,758.252768288713,647.753105396353,815.898587416809,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,23251135374.6622
220,991.920697969748,1106.3576334421,662.661348454945,489.206936479455,548.360994246666,306.8907368242,NA,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,33644955824.8572
221,1099.38287604937,654.693872252685,539.57761549856,367.599742909345,573.404734468763,725.915291697983,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,13274547093.6666
222,782.615938608268,791.412400764607,1178.60931082261,298.594606684023,412.796812014404,790.60561628854,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,24568621464.1545
223,500.640304437173,914.598171035722,516.846678957444,776.478078165068,670.045145855556,593.793855640089,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,34524569647.2674
224,476.920299141665,792.161498098524,744.219662748318,450.111951689701,476.325131072936,504.009093628776,1,NA,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,17308540978.0521
225,447.709306270851,795.528602568424,602.713721174758,500.366383557304,285.522025336001,582.512884791409,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,28789659321.048
226,432.309176688128,725.158265077981,643.431482732256,242.013494468242,542.430811258487,718.379679519611,1,1,NA,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,18264817325.3929
227,801.318944837782,713.687468504445,597.000264592969,811.284737211935,575.294172570921,572.093881943894,1,0,0,1,1,1,0,1,0,0,NA,NA,1,1,1,1,1,0,0,0,1,0,1,1,1,26796546417.4518
228,759.990033448159,1000.23596681668,1080.24707092545,549.969277843873,633.118355103338,710.532711968829,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,NA,0,0,0,0,0,1,1,1,28950184190.6613
229,743.861545795656,886.59771727203,593.895376913428,595.457433069759,713.919098846936,583.028494152655,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,28957167319.6396
230,510.60193403811,751.017422894802,498.392206131796,441.449991823775,NA,591.443423939871,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,22822385804.4074
231,552.983405450098,956.375975017404,655.265045490793,291.179818927512,593.17535894803,808.33919772955,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22360701215.1202
232,711.254959810782,586.672958214346,591.739502609666,876.062293771089,414.617908055894,844.24259958248,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,22508517702.5343
233,723.0753643426,694.46674949177,813.074542867949,833.592826335379,404.657092188639,623.651519801256,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,23987566731.1244
234,539.003849428545,1019.21109738118,433.626237219192,446.029547475587,354.613211416243,956.790461196327,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,30961742681.1706
235,1067.28035211571,844.841112457841,976.470897757169,417.250222206908,645.427922596453,595.59812473015,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,30819278355.4034
236,754.20488074208,1007.41101689167,605.900742273926,586.468300564318,521.236687643716,663.627460996584,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,27039021799.1411
237,825.8455522031,804.814708490366,752.136227431948,557.264726844241,861.299655902024,692.171139700406,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,30631817652.8867
238,804.765843554214,1126.66255234203,743.532353689943,530.127368486364,626.700332312626,720.532190538493,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,22123044568.5324
239,552.607964699611,758.911090831735,601.137018756929,811.318922838003,650.891370073532,889.360715939472,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,21620449778.7882
240,666.513663262703,1060.40673980333,545.73304166969,522.506589545854,488.313894571448,825.362691906767,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,25876307939.9661
241,750.856439279301,1099.74242805249,468.708109999812,843.782932699615,561.585450794936,956.276899394579,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,35154329721.0111
242,878.101014221464,777.461985299981,864.251398462622,670.904826354479,598.496511885505,766.845463531418,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,27318550627.0132
243,965.574903617671,414.488367921867,572.153616081007,577.872973480374,662.615993963042,669.131144453158,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,20726226732.2074
244,559.163770961441,915.562564380743,373.818757275238,552.97581710554,613.932714225312,575.662234397766,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,23994858048.2428
245,906.265960493801,954.19754546106,847.377541149629,444.288244675573,616.7586470318,664.474848195261,0,1,1,0,1,0,0,0,1,0,0,NA,1,0,1,1,1,1,1,0,1,1,1,0,0,19639814329.3903
246,940.803297343773,693.816629886787,529.750335450156,588.63751500505,410.070262762639,727.466294699051,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,20739233650.7773
247,896.068057539143,885.239971470741,597.600565108777,725.778996713954,383.942677255045,771.052140448884,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,37600811250.9089
248,777.33587142239,1264.52872829209,807.033445348212,358.4790283035,554.281100714052,415.325081330595,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,36057086765.3027
249,796.695517460697,749.595541095388,549.047896116639,561.435922952084,661.512105300114,869.617618053449,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,26268262112.5733
250,768.073578914376,894.918879648567,835.067128370573,662.946872584615,384.179419321055,688.859272575604,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,37075897023.5405
251,851.546603800021,738.859495491552,607.717344618843,531.458751487608,604.460801720345,529.867068868995,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,22997097063.2078
252,501.693812702039,1006.27082696045,762.706306902741,347.316944733304,592.407660317377,897.89136212078,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,25193894533.6017
253,529.374096980464,610.152141440004,331.703554011689,575.211685839523,597.117242906582,732.256796611626,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,11039746307.8832
254,884.136478244191,961.659763135518,901.393701017763,304.257782728455,350.336598316261,699.905887306775,1,0,1,NA,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,16821109432.6929
255,635.995994288677,1066.73670893302,874.614867819452,511.925692270468,341.113417199917,722.22402951393,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,31893677881.931
256,707.778888965076,912.275315475718,632.759988745932,706.780884590503,574.937750206667,938.949912609777,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,39256363055.3792
257,1047.86274218438,1213.52035969707,676.115055073472,658.358752157107,523.861488506291,739.189119197431,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,33191544148.816
258,749.502228952306,733.308277874469,613.561053406115,744.768541602304,540.346986948108,594.952589267042,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,27538435442.797
259,733.191904019842,881.11609665894,NA,1008.18793465184,279.391190890689,919.788570406423,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,24018377199.8115
260,765.34606982624,823.353109357549,711.671673042808,673.682048667148,611.203265259211,629.92378828185,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,24445812071.2095
261,698.202747232438,597.842025852616,673.249066162097,517.636102116559,487.092500688797,632.314178383237,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,21271765548.7501
262,886.797973860665,1225.93149596678,728.119596786114,479.692449089808,529.048035751446,471.591000064201,NA,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,28825254750.0052
263,683.253776678638,669.777967369432,960.50754807986,506.378167594139,405.811268153249,760.242392924323,NA,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,7170725827.68241
